oa_code_2021,church_of_scotland,roman_catholic,other_christian,buddhist,hindu,jewish,muslim,sikh,pagan,other_religion,no_religion,religion_not_stated
S00135777,24,4,0,0,0,0,3,0,0,0,112,16
S00135778,6,11,6,0,0,0,4,0,1,0,45,4
S00135779,22,12,6,2,3,0,5,0,0,0,52,8
S00135780,3,28,17,0,0,0,0,0,2,0,47,9
S00135781,14,2,23,0,1,0,6,0,0,2,68,15
S00135782,18,1,7,0,0,0,2,0,0,1,55,10
S00135783,20,44,17,0,0,0,0,0,0,2,66,6
S00135784,17,5,4,0,0,0,0,0,0,0,68,0
S00135785,6,13,5,0,0,0,0,0,1,0,36,5
S00135786,13,24,11,0,0,0,0,0,0,0,106,6
S00135787,9,16,7,0,0,0,5,0,0,0,13,5
S00135788,11,14,0,0,0,0,0,0,0,0,71,9
S00135789,14,9,1,0,2,0,5,0,0,0,68,3
S00135790,14,16,4,0,0,0,8,0,2,0,57,16
S00135791,9,38,9,0,0,0,0,0,4,0,90,8
S00135792,5,34,11,0,0,0,5,0,0,0,48,0
S00135793,5,16,15,0,0,0,5,0,2,1,47,8
S00135794,29,15,8,1,0,0,0,0,0,0,95,2
S00135795,11,13,6,1,0,0,2,0,1,0,52,7
S00135796,13,15,11,0,4,0,3,0,0,1,49,9
S00135797,9,15,39,5,11,0,19,3,0,0,90,22
S00135798,11,7,10,3,4,0,0,0,0,0,33,11
S00135799,14,19,8,0,10,0,0,0,6,0,132,9
S00135800,17,5,0,2,0,0,9,0,1,0,67,3
S00135801,0,8,5,0,0,0,0,0,0,0,57,7
S00135802,7,8,8,0,0,0,5,0,0,0,51,6
S00135803,18,13,2,0,0,0,0,1,0,1,57,6
S00135804,23,2,6,0,0,0,2,0,0,3,71,5
S00135805,12,3,14,0,4,2,2,0,0,0,31,10
S00135806,8,9,6,1,0,0,0,0,0,4,93,8
S00135807,5,15,12,0,2,0,4,0,0,0,62,6
S00135808,20,35,2,0,1,0,2,0,0,2,42,14
S00135809,18,7,5,0,0,0,0,0,0,0,64,9
S00135810,30,3,18,0,0,0,0,0,0,0,73,2
S00135811,12,36,10,1,1,0,17,0,0,2,96,2
S00135812,2,29,5,2,0,0,0,0,0,1,64,12
S00135813,6,37,1,0,2,0,10,0,2,0,48,11
S00135814,3,16,7,0,0,0,2,0,2,0,40,1
S00135815,16,15,3,0,0,0,2,0,0,0,31,2
S00135816,16,3,12,0,0,0,11,0,0,0,55,5
S00135817,8,26,11,0,0,0,0,2,0,0,71,2
S00135818,18,17,10,0,0,0,3,0,0,0,49,2
S00135819,4,7,10,0,0,0,0,0,0,1,90,6
S00135820,7,18,16,0,0,0,7,0,0,0,128,11
S00135821,18,10,3,0,0,0,0,0,0,0,41,3
S00135822,6,13,20,0,5,0,8,0,0,5,71,11
S00135823,12,27,7,0,0,0,17,0,0,0,114,4
S00135824,18,13,0,0,0,0,12,0,0,0,137,6
S00135825,8,21,2,0,0,0,0,0,0,0,69,8
S00135826,8,12,16,0,0,0,14,0,0,0,50,1
S00135827,6,5,0,0,1,0,0,0,0,0,53,3
S00135828,8,7,20,0,2,0,2,0,1,0,87,14
S00135829,13,15,3,0,0,0,4,0,0,0,42,7
S00135830,12,7,11,0,0,0,0,0,1,0,32,4
S00135831,17,14,7,0,0,0,0,0,0,0,74,5
S00135832,14,36,15,0,0,0,2,0,1,2,86,22
S00135833,8,21,3,0,0,0,0,0,0,0,83,3
S00135834,6,12,5,1,0,0,17,0,0,0,63,4
S00135835,21,28,19,2,3,0,7,0,0,0,71,8
S00135836,8,16,2,1,0,0,0,0,0,0,80,4
S00135837,8,17,6,0,0,0,0,0,0,2,107,5
S00135838,8,16,23,4,3,0,12,0,4,0,85,11
S00135839,13,34,17,0,6,1,11,0,2,0,159,22
S00135840,11,23,23,0,0,0,6,1,0,0,100,7
S00135841,12,3,4,1,0,0,0,0,0,1,34,9
S00135842,22,3,16,4,3,0,0,0,0,0,34,6
S00135843,14,5,4,0,0,0,0,0,0,0,49,8
S00135844,6,7,1,0,0,0,0,0,0,0,50,5
S00135845,8,13,0,0,0,0,0,0,0,0,48,6
S00135846,17,15,4,0,4,0,6,0,0,0,56,12
S00135847,9,21,35,0,5,0,15,0,2,0,123,6
S00135848,8,2,1,0,0,0,7,0,0,1,95,4
S00135849,8,7,7,2,0,0,2,0,0,0,38,7
S00135850,11,15,6,0,0,0,5,0,0,0,53,0
S00135851,4,8,6,0,0,0,0,0,0,0,106,3
S00135852,0,12,10,0,0,0,5,0,2,1,42,2
S00135853,25,10,2,0,1,0,0,0,0,0,36,6
S00135854,12,6,1,0,8,0,0,0,0,1,41,7
S00135855,24,12,14,0,0,1,5,0,4,2,37,8
S00135856,7,2,11,0,0,0,4,0,1,0,35,4
S00135857,8,5,9,2,3,0,4,0,1,0,28,3
S00135858,7,13,4,0,0,0,0,0,0,0,39,1
S00135859,13,13,3,0,0,0,1,0,1,0,38,3
S00135860,7,13,6,0,5,0,3,0,0,0,92,10
S00135861,36,6,10,0,0,0,0,2,0,0,46,2
S00135862,7,9,8,1,0,0,0,0,0,0,53,6
S00135863,12,12,8,0,0,0,0,0,0,0,59,7
S00135864,9,6,6,0,0,0,16,0,2,1,42,10
S00135865,11,1,5,1,0,0,3,0,0,0,66,11
S00135866,0,17,11,6,3,0,22,0,1,0,35,11
S00135867,10,2,17,0,0,0,1,0,0,0,68,3
S00135868,20,10,12,1,5,0,10,0,0,1,46,13
S00135869,11,3,4,0,0,0,14,0,1,0,42,2
S00135870,9,7,8,0,0,0,0,0,0,0,49,4
S00135871,6,16,23,5,1,0,33,0,0,0,89,11
S00135872,19,13,2,0,0,0,0,0,1,0,49,6
S00135873,9,16,10,0,0,0,0,0,0,1,69,12
S00135874,30,6,13,0,4,0,12,0,2,0,50,5
S00135875,5,6,5,0,0,0,4,0,0,0,107,3
S00135876,16,8,3,0,0,0,5,0,4,0,68,4
S00135877,15,15,6,0,0,0,0,0,0,2,115,7
S00135878,7,23,14,0,12,0,15,2,2,0,69,15
S00135879,4,13,3,0,0,0,0,0,0,0,61,6
S00135880,8,17,35,0,5,0,18,0,2,0,94,11
S00135881,13,19,3,0,0,2,3,0,0,0,72,8
S00135882,7,19,1,0,0,0,0,0,0,0,74,6
S00135883,6,14,1,0,0,0,0,0,0,1,50,3
S00135884,8,8,5,0,0,0,0,0,0,0,44,4
S00135885,7,3,8,1,0,0,2,0,0,1,55,7
S00135886,16,5,0,0,0,0,4,0,3,0,52,8
S00135887,12,9,2,0,0,0,0,0,1,1,29,8
S00135888,4,14,19,2,2,0,1,0,2,0,55,8
S00135889,12,3,15,0,7,0,6,0,0,0,29,4
S00135890,10,9,2,0,0,0,0,0,0,0,67,3
S00135891,6,0,4,0,0,0,0,0,1,2,66,3
S00135892,22,5,2,1,4,0,0,0,0,0,70,9
S00135893,13,15,14,1,0,0,2,0,0,0,52,8
S00135894,24,4,5,1,0,0,0,0,0,0,71,8
S00135895,13,51,7,1,0,0,0,0,1,0,75,15
S00135896,7,31,14,1,0,0,1,0,2,0,85,6
S00135897,11,22,16,2,0,0,2,0,1,4,82,5
S00135898,3,12,10,0,0,0,0,0,1,0,77,11
S00135899,3,21,4,0,1,0,21,0,0,0,36,8
S00135900,8,15,15,0,1,0,14,0,0,0,63,5
S00135901,12,8,6,0,0,0,1,0,3,1,68,10
S00135902,5,6,4,0,0,0,0,0,0,0,64,13
S00135903,2,18,4,1,0,0,11,0,1,1,66,13
S00135904,8,10,9,1,2,0,1,0,0,1,42,4
S00135905,8,4,3,0,4,0,0,0,0,0,61,3
S00135906,10,5,2,0,0,0,5,0,0,0,42,1
S00135907,8,9,10,0,0,0,0,0,0,0,59,11
S00135908,9,16,5,0,0,0,0,0,0,0,76,2
S00135909,4,4,4,0,0,0,0,0,2,0,51,4
S00135910,21,2,0,1,0,0,0,0,1,0,46,1
S00135911,6,30,4,0,0,0,0,0,0,0,72,8
S00135912,6,6,18,1,8,0,16,0,1,0,51,10
S00135913,14,9,3,4,9,0,30,2,1,1,46,4
S00135914,21,2,13,2,8,0,13,0,0,0,57,5
S00135915,26,1,12,0,0,0,3,0,0,0,79,10
S00135916,5,7,12,0,9,0,19,0,0,1,47,4
S00135917,16,17,3,0,0,0,0,0,1,0,104,5
S00135918,4,4,2,0,0,0,10,0,2,0,84,12
S00135919,16,6,1,0,4,0,2,0,1,1,47,2
S00135920,23,7,3,0,0,0,0,0,0,0,89,5
S00135921,16,23,3,0,8,0,0,0,0,1,58,15
S00135922,24,4,25,0,0,0,4,0,0,0,66,9
S00135923,15,26,30,0,8,0,11,0,0,1,109,13
S00135924,15,5,1,2,2,0,3,0,0,2,66,5
S00135925,5,7,5,0,0,0,7,1,0,0,54,0
S00135926,21,9,10,1,0,0,0,0,0,2,44,7
S00135927,37,6,9,1,1,0,10,0,0,1,47,10
S00135928,8,16,14,0,0,0,0,0,1,7,38,5
S00135929,14,4,3,0,4,0,0,0,0,1,35,4
S00135930,31,8,9,0,2,0,0,0,0,0,88,5
S00135931,24,0,7,1,9,0,3,0,0,0,71,5
S00135932,13,5,3,0,0,0,4,0,0,0,76,7
S00135933,33,12,10,0,0,0,2,0,1,0,66,6
S00135934,12,15,8,2,0,0,8,0,0,0,62,8
S00135935,25,3,6,5,5,0,0,0,0,0,54,3
S00135936,6,20,15,2,0,0,6,0,0,0,48,19
S00135937,16,16,5,0,0,0,14,0,0,0,62,10
S00135938,11,18,10,0,0,0,0,0,0,0,67,10
S00135939,6,2,8,0,0,0,1,0,0,2,48,0
S00135940,16,7,0,0,0,0,0,0,0,1,57,11
S00135941,9,17,12,0,2,0,2,0,0,0,72,5
S00135942,30,6,11,0,9,2,1,0,2,1,72,8
S00135943,22,10,8,0,2,0,13,0,0,1,58,7
S00135944,33,14,5,0,0,0,0,0,0,0,104,18
S00135945,6,6,14,1,0,0,6,0,0,0,40,8
S00135946,24,8,5,1,0,0,7,0,1,0,114,15
S00135947,14,9,13,0,7,0,5,0,0,0,77,0
S00135948,11,9,16,1,5,0,16,0,0,0,62,14
S00135949,25,10,3,0,16,0,14,0,0,0,93,12
S00135950,9,0,14,1,6,0,4,0,0,0,41,5
S00135951,6,23,4,1,3,0,2,0,2,0,83,8
S00135952,3,9,1,5,0,0,31,0,0,0,25,4
S00135953,9,7,1,3,3,0,0,0,2,0,69,20
S00135954,20,17,33,2,4,0,6,0,0,0,50,15
S00135955,12,11,5,0,0,0,3,0,2,1,91,2
S00135956,22,7,14,0,9,0,0,0,0,1,60,5
S00135957,11,15,17,3,2,0,5,0,2,0,53,3
S00135958,8,5,7,0,0,3,0,0,0,2,54,3
S00135959,29,2,1,0,2,0,3,0,0,0,81,15
S00135960,13,12,4,0,9,0,8,0,1,2,105,8
S00135961,14,17,15,0,6,0,4,0,0,0,110,10
S00135962,8,6,7,0,0,0,12,0,2,0,58,8
S00135963,59,6,2,0,8,0,17,0,0,1,92,6
S00135964,8,9,12,1,0,0,5,0,4,0,73,4
S00135965,9,9,13,2,0,0,14,0,0,0,55,3
S00135966,15,8,5,0,0,0,13,0,0,0,42,6
S00135967,12,15,2,2,12,0,2,0,0,0,54,2
S00135968,18,9,7,2,0,0,2,0,2,0,113,6
S00135969,5,6,6,0,3,0,11,0,0,0,37,10
S00135970,11,4,0,0,10,0,0,0,0,1,68,7
S00135971,9,14,10,2,2,0,2,0,0,1,64,6
S00135972,17,16,4,3,0,0,1,0,0,1,44,5
S00135973,10,5,11,0,3,0,12,0,0,0,74,5
S00135974,18,12,5,1,9,0,0,0,0,0,50,1
S00135975,6,12,0,0,0,0,3,0,0,0,55,8
S00135976,7,9,6,1,0,0,4,0,1,0,75,12
S00135977,7,6,2,1,0,0,0,0,0,0,58,0
S00135978,5,13,8,0,2,0,12,0,4,0,63,6
S00135979,5,4,0,0,0,0,0,0,0,1,76,2
S00135980,14,4,17,0,0,0,3,0,0,0,68,0
S00135981,37,8,22,0,3,0,4,0,0,0,76,6
S00135982,9,6,9,2,2,0,4,0,0,0,42,11
S00135983,10,14,3,0,4,0,2,0,0,0,71,10
S00135984,19,10,7,0,0,0,0,0,0,0,65,17
S00135985,11,12,17,0,0,0,10,0,1,1,64,6
S00135986,10,13,3,0,0,0,0,0,1,2,84,10
S00135987,9,10,8,0,1,0,4,0,0,0,41,3
S00135988,11,3,4,0,3,0,0,0,0,0,33,13
S00135989,8,6,4,2,0,1,3,0,0,0,68,8
S00135990,14,2,1,0,0,0,0,0,0,0,45,8
S00135991,6,4,1,0,2,0,9,0,0,0,46,6
S00135992,16,1,1,0,0,0,0,0,0,0,70,4
S00135993,19,5,11,0,0,0,0,0,0,0,67,4
S00135994,17,17,21,0,0,0,11,0,0,0,98,10
S00135995,4,4,3,0,3,0,0,0,0,0,42,6
S00135996,21,8,14,0,5,0,3,0,0,0,120,6
S00135997,25,5,7,0,4,0,0,0,1,0,60,15
S00135998,0,11,8,3,1,0,6,0,0,0,53,3
S00135999,6,10,13,0,2,0,4,0,0,1,56,6
S00136000,27,11,7,0,3,2,4,0,0,0,76,4
S00136001,14,9,1,0,3,0,0,0,1,2,42,5
S00136002,8,15,11,0,0,0,2,0,0,0,67,5
S00136003,4,7,6,2,3,0,2,0,0,0,45,3
S00136004,13,4,0,2,12,0,0,0,0,0,39,0
S00136005,14,8,6,1,0,0,0,0,0,3,108,6
S00136006,8,1,4,0,3,0,4,0,0,1,42,2
S00136007,20,22,14,0,25,0,10,6,0,1,63,7
S00136008,4,9,10,4,8,0,2,0,0,0,34,3
S00136009,15,5,3,0,0,0,0,0,1,0,85,1
S00136010,15,11,15,0,0,0,0,0,0,0,87,3
S00136011,12,11,8,0,0,0,2,0,0,0,84,8
S00136012,18,7,5,0,0,0,0,0,0,2,71,7
S00136013,5,7,14,0,0,0,3,0,0,0,48,11
S00136014,8,17,19,0,11,0,1,0,0,0,59,7
S00136015,18,10,1,2,0,0,2,0,1,2,70,6
S00136016,1,14,18,0,7,0,5,0,1,2,61,6
S00136017,10,10,20,0,0,0,10,0,0,0,88,15
S00136018,8,9,33,1,0,0,11,1,1,4,76,7
S00136019,36,93,122,2,27,0,32,4,7,5,504,40
S00136020,21,10,4,0,3,0,0,0,0,0,90,5
S00136021,3,7,12,0,0,0,0,0,0,0,31,14
S00136022,4,10,5,0,4,0,17,0,1,0,89,7
S00136023,15,6,5,0,0,0,0,0,1,0,29,4
S00136024,19,21,0,0,0,0,0,0,1,0,45,3
S00136025,6,5,4,0,0,0,0,0,1,0,97,4
S00136026,18,8,4,0,4,1,4,1,1,0,85,13
S00136027,8,4,3,0,2,0,2,0,2,1,42,6
S00136028,6,5,6,0,2,0,1,0,0,0,36,5
S00136029,16,6,7,0,9,0,0,0,0,0,41,11
S00136030,21,2,3,0,6,0,4,0,0,0,86,21
S00136031,14,14,15,1,0,0,4,0,0,2,62,9
S00136032,12,7,6,0,4,0,6,0,1,1,55,18
S00136033,12,15,14,2,28,0,0,0,0,0,64,10
S00136034,2,19,7,0,5,0,8,0,4,1,49,21
S00136035,7,17,19,3,2,0,1,0,0,0,72,8
S00136036,9,2,12,0,0,0,9,1,0,0,59,16
S00136037,13,27,11,0,3,0,0,0,1,1,37,6
S00136038,10,8,2,0,0,0,0,0,1,0,60,0
S00136039,9,13,2,0,4,0,3,0,0,1,47,6
S00136040,9,2,5,0,0,0,0,0,0,0,59,7
S00136041,20,21,6,0,5,0,7,0,0,0,82,8
S00136042,13,18,6,0,0,0,0,2,0,1,68,2
S00136043,18,20,0,0,0,0,0,0,0,0,53,2
S00136044,13,6,4,0,0,0,1,0,0,2,37,0
S00136045,12,7,6,0,3,0,0,0,1,0,118,2
S00136046,11,16,3,0,0,0,0,0,0,2,49,11
S00136047,17,20,18,1,13,2,0,0,0,0,59,7
S00136048,14,17,4,1,0,0,0,0,1,0,70,3
S00136049,27,12,17,0,8,0,28,0,0,0,47,11
S00136050,17,16,10,0,3,0,6,0,0,0,74,13
S00136051,15,19,1,0,0,2,0,0,0,0,68,7
S00136052,4,4,7,0,0,0,6,0,0,0,38,0
S00136053,5,11,8,2,1,0,0,0,1,1,63,4
S00136054,10,15,2,0,1,0,10,0,0,0,77,0
S00136055,14,14,10,0,0,0,2,0,1,0,77,11
S00136056,7,8,6,0,0,0,11,0,0,0,59,1
S00136057,21,17,13,2,13,0,4,0,0,0,57,2
S00136058,25,25,30,0,4,0,8,0,0,1,136,14
S00136059,15,6,2,0,0,0,0,0,0,0,65,2
S00136060,5,22,7,0,0,0,2,0,2,0,59,3
S00136061,23,39,58,5,14,0,19,1,1,1,222,22
S00136062,11,7,7,0,11,0,6,0,0,0,44,4
S00136063,20,4,11,0,1,0,0,0,0,2,55,10
S00136064,28,11,13,0,21,0,1,0,2,0,62,6
S00136065,7,7,9,2,6,0,5,0,0,0,64,4
S00136066,11,3,8,0,0,0,0,0,0,0,42,0
S00136067,12,22,4,0,0,0,1,0,0,0,25,5
S00136068,7,9,22,0,0,0,22,0,1,0,52,13
S00136069,4,11,6,0,8,0,5,0,0,1,95,6
S00136070,15,7,8,0,0,0,0,0,0,0,46,5
S00136071,4,30,42,0,4,0,28,0,0,1,87,8
S00136072,1,6,18,0,4,0,4,0,2,1,40,5
S00136073,10,6,14,0,1,0,7,0,0,0,47,18
S00136074,4,25,2,0,0,0,9,0,1,0,49,5
S00136075,5,18,9,2,0,0,6,0,0,0,61,2
S00136076,10,9,17,1,4,0,4,3,0,3,65,7
S00136077,9,14,9,0,0,0,6,0,0,0,52,4
S00136078,61,18,8,0,4,0,7,0,0,0,98,9
S00136079,3,7,3,0,5,0,5,0,4,1,36,1
S00136080,22,1,14,2,7,0,0,4,0,0,91,2
S00136081,6,2,8,0,3,0,7,0,1,1,50,4
S00136082,4,0,8,0,2,0,0,0,0,0,43,10
S00136083,16,11,5,0,2,0,6,0,3,4,55,2
S00136084,14,3,4,0,0,0,0,0,0,0,73,2
S00136085,15,8,1,0,0,0,1,0,2,4,59,2
S00136086,4,9,12,0,0,0,8,0,0,0,48,4
S00136087,16,4,3,0,0,0,8,0,0,1,58,8
S00136088,2,7,13,1,0,0,4,0,0,2,51,5
S00136089,61,4,11,2,1,0,4,0,1,0,70,3
S00136090,25,13,11,0,3,0,0,0,0,0,54,0
S00136091,17,14,8,0,0,0,3,0,0,0,86,11
S00136092,16,13,10,6,0,0,4,0,1,0,116,9
S00136093,9,18,15,0,4,1,2,0,0,0,58,12
S00136094,1,23,10,0,0,0,15,0,0,2,35,4
S00136095,15,2,7,0,0,0,0,0,0,0,36,3
S00136096,27,13,22,1,15,0,10,0,0,0,57,10
S00136097,6,8,31,1,0,0,4,0,5,0,96,5
S00136098,10,5,3,0,0,0,0,0,0,1,64,11
S00136099,15,12,2,0,0,0,1,0,1,0,113,2
S00136100,41,5,29,1,9,0,28,0,0,0,73,11
S00136101,16,13,4,0,4,0,2,0,0,0,60,5
S00136102,8,23,6,0,0,0,9,0,2,5,51,7
S00136103,13,8,6,0,2,0,0,0,0,0,60,3
S00136104,11,11,2,0,1,0,2,0,0,0,65,12
S00136105,8,16,13,1,0,0,20,2,2,0,74,11
S00136106,1,22,13,0,0,0,13,0,0,0,50,6
S00136107,18,13,26,0,0,0,8,0,2,3,54,1
S00136108,35,10,5,0,21,0,15,0,0,0,63,5
S00136109,19,4,13,0,0,0,0,0,0,0,70,8
S00136110,26,0,6,0,8,0,3,0,0,0,39,8
S00136111,6,18,13,0,0,0,8,0,1,0,57,14
S00136112,15,11,11,0,0,0,0,0,0,1,95,9
S00136113,6,5,4,0,0,0,0,0,0,0,63,7
S00136114,16,19,15,2,0,0,12,0,0,1,90,3
S00136115,12,10,15,0,14,0,0,0,1,0,64,10
S00136116,6,1,4,0,0,0,9,0,0,1,53,9
S00136117,7,9,17,0,5,0,1,0,0,4,47,6
S00136118,6,2,3,0,0,0,0,0,0,2,61,5
S00136119,12,0,0,0,8,0,0,0,0,0,61,6
S00136120,17,2,8,0,1,0,2,0,0,0,57,4
S00136121,28,5,20,0,0,0,0,0,2,1,63,4
S00136122,4,18,13,0,0,1,6,1,1,1,56,15
S00136123,33,21,6,0,0,0,13,0,0,2,77,2
S00136124,12,8,6,0,0,0,0,0,0,0,53,3
S00136125,18,8,0,0,0,0,0,0,0,0,61,12
S00136126,36,5,0,0,2,0,1,0,0,0,38,4
S00136127,14,17,2,0,0,0,0,0,1,0,103,7
S00136128,6,9,11,0,0,0,0,0,0,0,31,6
S00136129,9,5,4,0,0,0,17,0,2,0,66,2
S00136130,8,4,3,1,0,0,1,0,0,0,48,8
S00136131,4,5,11,0,0,0,6,0,1,2,44,9
S00136132,12,5,5,0,0,0,0,0,0,0,57,5
S00136133,22,8,14,0,3,0,4,0,0,0,63,3
S00136134,16,4,0,0,0,0,0,0,2,1,69,5
S00136135,8,11,5,0,0,0,4,0,0,0,48,2
S00136136,9,0,3,0,0,0,0,0,0,0,55,4
S00136137,11,14,8,0,0,0,0,0,0,0,56,8
S00136138,29,1,4,0,0,0,0,0,0,0,45,2
S00136139,41,3,3,0,0,0,0,0,0,0,31,4
S00136140,17,3,2,3,0,0,5,0,0,0,84,6
S00136141,6,8,5,0,6,1,1,0,2,0,38,5
S00136142,4,15,22,1,2,0,11,0,1,0,47,15
S00136143,12,8,5,0,0,0,0,0,1,0,40,0
S00136144,23,2,10,0,0,0,0,0,0,0,97,9
S00136145,4,51,70,0,8,0,10,1,1,2,130,15
S00136146,8,11,18,0,0,0,4,2,1,0,59,5
S00136147,6,12,4,0,0,0,0,0,1,0,41,4
S00136148,19,9,11,0,0,0,0,0,0,0,50,6
S00136149,10,9,1,0,0,0,0,0,0,0,57,3
S00136150,14,7,9,2,1,0,13,1,0,0,58,7
S00136151,6,6,10,0,0,0,0,0,0,0,44,8
S00136152,11,13,1,2,0,0,0,0,0,1,50,2
S00136153,5,8,8,0,1,0,0,0,2,0,49,0
S00136154,8,15,21,0,0,0,8,0,0,2,55,7
S00136155,41,4,8,0,0,0,0,5,0,0,45,14
S00136156,16,6,5,0,20,1,14,0,0,0,60,1
S00136157,4,5,5,0,0,0,6,0,0,0,38,2
S00136158,26,11,7,2,0,0,0,0,0,0,73,11
S00136159,15,7,6,0,0,0,0,0,0,0,61,2
S00136160,13,1,7,0,0,0,0,0,0,0,51,5
S00136161,4,13,5,0,0,0,0,0,0,1,76,4
S00136162,13,19,5,0,2,0,0,0,1,1,79,4
S00136163,6,8,1,0,0,0,0,0,0,0,48,6
S00136164,7,13,1,0,0,0,0,0,1,0,63,4
S00136165,8,2,4,0,0,0,0,0,0,0,47,2
S00136166,9,5,4,5,0,0,2,0,4,0,35,8
S00136167,27,3,9,0,0,0,0,0,0,0,39,5
S00136168,11,4,21,2,0,0,8,0,0,0,58,2
S00136169,13,2,4,0,0,0,4,0,0,0,39,3
S00136170,5,7,3,1,2,0,5,0,2,0,46,3
S00136171,2,2,13,0,0,0,1,0,4,0,37,11
S00136172,6,6,12,0,3,0,3,0,1,0,50,3
S00136173,9,3,3,0,0,0,0,0,0,0,44,3
S00136174,7,8,1,0,0,0,0,0,0,0,92,17
S00136175,7,0,1,1,3,0,1,0,0,0,60,5
S00136176,12,9,8,0,3,1,0,0,0,2,99,2
S00136177,10,12,9,1,3,0,0,0,0,0,58,3
S00136178,7,18,9,2,0,0,3,0,0,0,63,1
S00136179,13,6,7,0,0,1,0,0,4,1,56,6
S00136180,11,3,6,2,0,0,1,0,1,0,96,11
S00136181,1,3,11,0,0,0,4,0,0,0,43,0
S00136182,16,10,5,1,3,0,0,0,0,0,79,11
S00136183,18,19,3,0,0,0,0,0,0,0,76,5
S00136184,8,14,7,0,1,0,0,1,2,0,89,3
S00136185,0,7,11,2,5,0,10,0,1,0,51,7
S00136186,8,9,20,0,1,0,0,0,3,0,58,3
S00136187,20,10,13,0,0,0,0,0,0,0,55,0
S00136188,3,4,6,2,0,0,5,0,0,0,31,10
S00136189,9,13,6,1,3,0,4,0,1,0,48,7
S00136190,10,6,14,0,0,0,1,0,2,0,47,4
S00136191,4,16,23,0,15,0,0,0,0,0,44,8
S00136192,0,26,14,1,0,0,16,0,0,0,68,19
S00136193,8,12,15,0,0,0,5,0,2,0,81,4
S00136194,11,9,13,2,0,0,9,0,0,0,91,4
S00136195,16,33,44,2,7,0,17,1,4,3,249,10
S00136196,10,13,6,0,0,0,2,0,0,0,38,5
S00136197,6,24,18,0,0,0,0,0,0,0,55,9
S00136198,25,11,2,0,0,0,0,0,0,2,73,6
S00136199,4,6,12,0,0,0,0,0,1,0,40,1
S00136200,13,6,1,0,0,0,0,0,0,0,41,7
S00136201,11,2,6,0,6,0,2,0,0,2,60,0
S00136202,9,10,9,0,0,0,9,0,0,0,46,2
S00136203,6,16,1,0,0,0,4,0,0,1,68,2
S00136204,10,7,9,1,3,2,4,0,2,0,83,3
S00136205,8,3,6,1,0,0,1,0,0,0,48,6
S00136206,6,9,16,1,1,0,11,0,0,1,53,1
S00136207,4,3,8,0,0,0,1,0,2,0,42,0
S00136208,10,8,6,0,6,0,0,0,3,0,53,3
S00136209,18,3,7,0,0,0,5,0,1,0,62,5
S00136210,43,13,14,0,0,0,0,3,0,0,66,26
S00136211,1,10,7,1,0,0,12,0,1,1,41,11
S00136212,20,10,4,0,0,0,0,0,0,0,53,4
S00136213,17,8,1,0,2,0,0,0,0,0,43,2
S00136214,7,16,12,0,0,0,30,0,0,0,54,1
S00136215,13,1,16,0,0,0,0,0,1,0,66,2
S00136216,7,24,7,0,4,0,0,0,0,0,69,5
S00136217,21,11,11,0,0,0,5,0,0,0,86,6
S00136218,18,20,30,0,11,0,17,0,1,0,87,10
S00136219,3,1,4,0,6,0,4,0,0,0,53,2
S00136220,9,10,21,0,4,0,10,0,2,0,53,1
S00136221,6,6,8,0,3,0,0,0,2,0,41,2
S00136222,14,3,0,0,0,0,0,0,0,0,38,2
S00136223,43,11,18,0,3,0,18,0,0,0,80,9
S00136224,4,4,19,0,1,0,8,0,0,0,45,1
S00136225,31,4,2,0,4,0,0,0,0,0,66,1
S00136226,17,9,5,1,0,0,0,0,0,0,67,3
S00136227,4,10,7,0,6,0,6,0,1,3,41,4
S00136228,28,11,20,0,0,0,2,0,0,0,115,4
S00136229,17,7,4,1,0,0,0,0,0,0,67,5
S00136230,6,14,3,0,0,0,6,0,2,0,58,5
S00136231,21,5,9,0,0,0,2,0,0,1,62,5
S00136232,34,34,6,0,6,0,0,0,3,0,73,6
S00136233,2,9,15,0,0,0,0,0,0,0,44,5
S00136234,10,6,3,1,0,1,3,0,0,0,66,4
S00136235,17,3,9,0,7,0,4,0,0,0,22,2
S00136236,22,48,35,1,5,0,13,0,3,2,299,20
S00136237,13,7,16,2,6,0,9,0,1,0,89,14
S00136238,8,28,25,0,0,0,2,0,1,0,46,14
S00136239,15,19,34,0,7,0,14,0,2,0,206,16
S00136240,5,8,13,0,0,0,0,0,0,0,69,5
S00136241,1,10,9,0,0,0,2,0,0,0,47,5
S00136242,10,12,10,1,3,0,4,0,2,1,66,2
S00136243,6,18,15,0,6,0,9,0,0,0,38,0
S00136244,18,7,10,0,5,0,2,0,0,0,90,6
S00136245,33,74,78,0,16,0,29,0,6,3,326,29
S00136246,7,12,3,0,0,0,7,0,0,0,40,8
S00136247,19,20,8,0,0,0,0,0,0,0,87,0
S00136248,17,7,4,3,4,0,2,0,0,1,83,6
S00136249,11,6,0,0,0,0,0,0,0,0,65,9
S00136250,9,14,8,0,0,0,2,0,0,0,60,2
S00136251,5,9,11,2,1,0,16,0,0,0,55,6
S00136252,9,6,3,5,0,0,0,0,0,0,59,7
S00136253,8,3,12,8,0,0,0,0,0,0,29,12
S00136254,7,7,9,1,12,0,9,0,0,1,65,22
S00136255,13,8,9,0,0,0,0,1,0,0,78,2
S00136256,17,9,12,1,0,0,0,0,0,2,57,7
