oa_code	african_carribbean_black	asian	mixed	other	white
S00126574	6	0	0	0	122
S00126575	0	14	0	0	222
S00126576	0	4	0	2	246
S00126577	2	4	0	0	246
S00126578	2	16	0	0	388
S00126579	0	2	0	2	342
S00126580	0	0	1	0	258
S00126581	0	0	0	0	312
S00126582	0	0	0	4	216
S00126583	0	0	0	0	284
S00126584	0	0	0	0	108
S00126585	0	2	2	2	288
S00126586	0	0	0	0	228
S00126587	0	0	0	0	190
S00126588	0	0	0	0	182
S00126589	0	6	0	0	236
S00126590	0	0	0	0	178
S00126591	0	2	1	0	266
S00126592	0	0	2	0	226
S00126593	0	6	0	0	212
S00126594	8	0	2	0	360
S00126595	2	12	0	0	212
S00126596	0	0	0	0	206
S00126597	4	2	1	0	362
S00126598	0	8	0	0	330
S00126599	2	4	0	0	192
S00126600	0	8	0	0	316
S00126601	6	0	1	0	224
S00126602	0	4	1	0	334
S00126603	0	6	0	0	234
S00126604	0	0	0	0	210
S00126605	0	2	0	0	140
S00126606	0	4	4	2	218
S00126607	2	0	0	0	306
S00126608	0	4	0	0	176
S00126609	0	0	0	0	258
S00126610	2	2	0	0	172
S00126611	0	0	0	0	242
S00126612	0	0	0	0	144
S00126613	0	0	0	0	124
S00126614	0	0	0	0	258
S00126615	0	0	0	0	244
S00126616	0	0	0	0	116
S00126617	0	2	1	2	162
S00126618	0	0	0	0	284
S00126619	0	2	0	0	290
S00126620	0	8	0	0	286
S00126621	0	0	0	0	190
S00126622	0	0	0	0	168
S00126623	0	0	0	0	260
S00126624	0	0	0	0	216
S00126625	0	6	0	0	208
S00126626	0	4	0	0	206
S00126627	0	0	0	2	106
S00126628	4	32	0	0	184
S00126629	12	8	0	4	198
S00126630	0	8	0	6	118
S00126631	0	4	0	0	144
S00126632	0	26	0	0	158
S00126633	2	24	1	0	210
S00126634	0	0	1	4	126
S00126635	0	6	1	6	206
S00126636	0	10	1	0	150
S00126637	2	10	8	16	198
S00126638	0	4	0	6	194
S00126639	0	8	0	0	130
S00126640	12	4	2	6	212
S00126641	6	18	1	4	232
S00126642	0	18	0	0	308
S00126643	4	24	0	4	124
S00126644	0	0	3	0	228
S00126645	0	4	0	0	184
S00126646	2	6	0	0	188
S00126647	2	6	0	14	264
S00126648	4	0	0	0	432
S00126649	0	8	0	0	266
S00126650	0	14	0	4	210
S00126651	6	34	0	0	158
S00126652	4	50	1	4	116
S00126653	0	8	0	0	142
S00126654	0	28	0	0	166
S00126655	0	18	1	0	200
S00126656	6	18	0	0	172
S00126657	2	18	0	4	226
S00126658	0	6	0	0	180
S00126659	0	6	0	2	156
S00126660	0	8	0	8	168
S00126661	0	4	1	0	200
S00126662	0	0	0	0	170
S00126663	0	2	0	0	204
S00126664	0	6	0	0	190
S00126665	0	0	0	36	248
S00126666	2	22	1	0	352
S00126667	0	8	0	2	144
S00126668	2	2	3	0	210
S00126669	0	0	4	0	238
S00126670	0	8	0	0	126
S00126671	2	0	0	10	250
S00126672	0	10	0	0	148
S00126673	2	12	1	2	352
S00126674	0	4	0	0	122
S00126675	0	8	0	0	144
S00126676	0	16	0	0	184
S00126677	0	0	0	0	260
S00126678	2	2	0	0	256
S00126679	0	10	2	0	234
S00126680	0	4	0	0	320
S00126681	0	0	0	0	218
S00126682	0	0	0	0	246
S00126683	2	14	0	0	484
S00126684	0	0	0	0	220
S00126685	0	6	0	0	256
S00126686	0	8	2	2	212
S00126687	0	2	0	0	366
S00126688	2	0	0	0	192
S00126689	4	0	0	0	180
S00126690	2	0	0	0	250
S00126691	0	0	0	0	158
S00126692	0	2	0	0	220
S00126693	0	4	0	0	194
S00126694	0	0	0	0	268
S00126695	0	12	0	0	142
S00126696	0	18	0	0	100
S00126697	0	8	0	0	168
S00126698	0	14	0	2	118
S00126699	2	16	0	4	268
S00126700	0	2	0	0	148
S00126701	4	4	0	0	230
S00126702	0	12	0	2	194
S00126703	0	14	0	0	206
S00126704	0	2	1	0	152
S00126705	0	0	1	0	116
S00126706	0	4	0	2	162
S00126707	0	0	0	0	184
S00126708	0	12	0	0	244
S00126709	0	0	0	0	158
S00126710	0	26	0	0	220
S00126711	0	4	0	0	162
S00126712	0	0	0	0	236
S00126713	2	0	1	0	308
S00126714	0	12	1	0	312
S00126715	0	0	0	0	192
S00126716	0	6	0	2	226
S00126717	0	2	0	0	200
S00126718	0	0	0	0	240
S00126719	0	8	0	0	294
S00126720	0	0	1	0	192
S00126721	4	2	1	0	248
S00126722	0	2	3	0	264
S00126723	0	0	1	0	254
S00126724	0	6	0	0	196
S00126725	0	0	0	2	238
S00126726	0	0	0	0	320
S00126727	0	0	0	0	328
S00126728	0	0	0	0	154
S00126729	0	0	0	2	290
S00126730	0	6	0	0	296
S00126731	0	0	1	0	260
S00126732	0	0	0	0	168
S00126733	0	0	0	0	252
S00126734	0	6	0	0	222
S00126735	0	10	2	0	164
S00126736	6	6	0	0	172
S00126737	0	2	0	0	148
S00126738	2	0	2	0	220
S00126739	0	8	0	0	212
S00126740	0	0	4	0	268
S00126741	0	2	0	0	224
S00126742	0	0	2	0	212
S00126743	0	0	0	0	200
S00126744	0	0	0	0	184
S00126745	0	6	1	0	264
S00126746	0	0	0	0	146
S00126747	0	0	0	0	246
S00126748	0	0	0	2	176
S00126749	0	0	0	0	326
S00126750	0	0	0	0	250
S00126751	0	0	0	0	210
S00126752	0	0	0	0	196
S00126753	0	2	0	0	204
S00126754	0	0	0	0	212
S00126755	0	0	0	0	158
S00126756	2	0	3	0	262
S00126757	0	0	1	0	194
S00126758	0	0	0	0	192
S00126759	0	0	0	0	198
S00126760	0	0	0	0	176
S00126761	0	0	2	0	148
S00126762	0	0	0	0	154
S00126763	0	0	0	2	236
S00126764	0	0	0	0	302
S00126765	0	0	0	0	224
S00126766	0	0	1	0	276
S00126767	0	2	0	0	266
S00126768	2	0	0	0	118
S00126769	0	0	0	2	310
S00126770	0	2	0	0	220
S00126771	2	0	0	0	186
S00126772	0	0	0	0	278
S00126773	0	0	0	0	254
S00126774	0	0	0	0	278
S00126775	0	0	1	0	190
S00126776	0	0	1	0	140
S00126777	0	0	0	2	150
S00126778	0	0	0	0	146
S00126779	0	0	0	0	194
S00126780	0	8	1	0	188
S00126781	0	6	0	0	356
S00126782	0	0	1	0	294
S00126783	0	0	0	0	238
S00126784	0	0	0	0	138
S00126785	0	4	0	0	310
S00126786	0	0	0	2	246
S00126787	0	4	0	0	222
S00126788	0	6	0	4	172
S00126789	0	2	0	0	252
S00126790	0	0	0	0	240
S00126791	0	0	0	0	120
S00126792	4	0	1	0	144
S00126793	0	0	0	0	234
S00126794	2	0	0	0	306
S00126795	0	0	0	0	300
S00126796	0	0	0	0	154
S00126797	0	0	0	0	166
S00126798	0	0	0	0	294
S00126799	0	0	0	0	198
S00126800	0	0	0	0	188
S00126801	0	0	0	12	252
S00126802	0	2	0	0	150
S00126803	0	2	0	0	216
S00126804	0	0	0	0	136
S00126805	0	10	2	0	312
S00126806	0	2	0	2	158
S00126807	0	2	0	0	218
S00126808	0	0	1	2	192
S00126809	0	0	0	0	206
S00126810	0	0	0	0	200
S00126811	2	0	0	0	332
S00126812	2	2	0	0	192
S00126813	0	0	1	0	346
S00126814	0	0	0	0	238
S00126815	0	2	0	0	104
S00126816	0	4	2	2	234
S00126817	0	0	0	0	182
S00126818	0	0	1	2	278
S00126819	0	0	0	0	120
S00126820	0	4	0	0	132
S00126821	0	0	0	0	198
S00126822	0	0	0	0	188
S00126823	0	0	0	0	176
S00126824	0	0	0	0	170
S00126825	0	0	0	2	218
S00126826	0	4	2	0	198
S00126827	0	0	0	0	292
S00126828	0	2	1	0	306
S00126829	0	0	0	0	246
S00126830	0	2	0	0	160
S00126831	0	0	0	0	178
S00126832	4	0	0	0	136
S00126833	2	2	1	0	324
S00126834	0	0	0	0	200
S00126835	0	2	0	0	200
S00126836	0	0	0	0	192
S00126837	4	2	3	0	250
S00126838	0	0	0	0	140
S00126839	0	0	0	0	306
S00126840	0	16	0	0	336
S00126841	0	2	0	0	238
S00126842	0	0	0	0	230
S00126843	0	0	0	0	328
S00126844	0	0	0	10	300
S00126845	0	6	0	0	232
S00126846	0	2	0	0	170
S00126847	0	0	0	0	164
S00126848	0	0	0	0	176
S00126849	0	2	0	0	264
S00126850	0	10	0	0	218
S00126851	0	0	0	0	204
S00126852	0	0	0	4	202
S00126853	8	10	2	0	210
S00126854	0	4	1	0	136
S00126855	0	22	0	0	106
S00126856	0	22	0	0	232
S00126857	2	0	0	2	244
S00126858	0	6	0	0	106
S00126859	0	2	0	0	250
S00126860	8	0	0	0	264
S00126861	0	0	0	0	162
S00126862	0	0	0	0	236
S00126863	0	10	0	0	204
S00126864	2	24	1	0	348
S00126865	2	0	0	0	168
S00126866	0	12	0	2	150
S00126867	0	2	1	0	248
S00126868	2	6	0	0	218
S00126869	0	2	0	0	180
S00126870	0	0	0	0	242
S00126871	2	0	0	0	218
S00126872	0	0	1	0	252
S00126873	0	0	0	0	250
S00126874	0	0	0	0	222
S00126875	2	2	0	0	290
S00126876	0	0	0	0	174
S00126877	2	0	0	0	126
S00126878	0	2	0	0	264
S00126879	0	2	0	0	234
S00126880	0	0	2	0	252
S00126881	0	6	3	2	226
S00126882	0	0	0	0	264
S00126883	2	0	3	0	208
S00126884	0	0	0	0	248
S00126885	0	0	0	0	160
S00126886	0	0	0	0	156
S00126887	0	0	0	0	226
S00126888	0	0	0	0	160
S00126889	2	0	0	0	204
S00126890	4	0	4	0	174
S00126891	0	0	0	0	164
S00126892	0	2	0	0	322
S00126893	0	0	1	0	228
S00126894	0	0	0	0	180
S00126895	0	0	1	0	196
S00126896	0	0	0	0	312
S00126897	0	0	0	0	204
S00126898	0	2	0	0	312
S00126899	2	0	1	0	232
S00126900	0	2	0	0	218
S00126901	0	2	1	0	220
S00126902	0	0	2	0	182
S00126903	2	2	0	0	184
S00126904	0	2	0	0	246
S00126905	0	0	0	0	166
S00126906	0	0	0	0	340
S00126907	0	0	0	0	256
S00126908	0	6	1	0	264
S00126909	0	0	0	0	186
S00126910	0	0	0	0	260
S00126911	0	0	0	0	188
S00126912	0	2	0	0	290
S00126913	0	6	0	2	312
S00126914	0	0	0	0	132
S00126915	0	2	1	0	150
S00126916	0	0	1	0	158
S00126917	0	2	0	0	200
S00126918	0	0	0	0	194
S00126919	0	2	0	0	328
S00126920	0	4	0	0	154
S00126921	0	2	1	2	180
S00126922	0	2	2	0	292
S00126923	0	0	1	0	290
S00126924	0	2	2	0	152
S00126925	4	14	0	0	320
S00126926	0	0	0	0	128
S00126927	0	0	0	0	192
S00126928	0	0	0	0	168
S00126929	0	0	0	0	186
S00126930	0	4	0	0	262
S00126931	0	4	0	0	216
S00126932	0	0	0	0	312
S00126933	0	2	1	2	274
S00126934	0	0	0	0	132
S00126935	0	0	1	0	230
S00126936	0	2	0	0	254
S00126937	2	0	0	0	208
S00126938	0	0	0	0	200
S00126939	2	4	0	0	204
S00126940	0	0	0	0	200
S00126941	0	0	0	0	164
S00126942	0	0	0	0	216
S00126943	0	6	1	10	114
S00126944	0	8	0	2	146
S00126945	2	10	0	0	218
S00126946	0	22	0	0	222
S00126947	0	0	0	0	190
S00126948	0	12	0	0	198
S00126949	0	18	0	0	212
S00126950	0	0	0	0	162
S00126951	0	10	1	0	266
S00126952	2	0	0	0	330
S00126953	0	0	0	0	198
S00126954	0	0	0	0	260
S00126955	0	14	0	0	272
S00126956	0	0	0	0	194
S00126957	0	20	0	0	210
S00126958	0	0	0	0	246
S00126959	0	2	0	0	158
S00126960	0	0	0	0	292
S00126961	0	0	4	2	292
S00126962	0	0	0	0	180
S00126963	0	0	1	0	254
S00126964	0	0	0	0	278
S00126965	0	0	0	0	178
S00126966	0	0	0	0	248
S00126967	0	6	0	0	272
S00126968	0	0	0	0	176
S00126969	0	0	0	0	198
S00126970	0	8	0	0	232
S00126971	0	0	0	0	272
S00126972	0	0	0	0	196
S00126973	0	4	1	0	288
S00126974	0	0	0	0	262
S00126975	0	0	0	0	106
S00126976	0	0	0	0	296
S00126977	0	0	0	0	328
S00126978	0	0	0	0	270
S00126979	0	0	0	0	268
S00126980	2	2	2	0	288
S00126981	0	0	0	0	250
S00126982	0	0	0	0	212
S00126983	4	0	0	0	292
S00126984	0	0	0	4	222
S00126985	0	2	0	0	270
S00126986	0	0	0	0	126
S00126987	0	0	0	0	216
S00126988	0	2	0	0	240
S00126989	0	2	3	0	374
S00126990	0	0	0	0	170
S00126991	0	0	0	2	212
S00126992	0	0	0	0	278
S00126993	0	0	0	0	172
S00126994	0	0	0	0	180
S00126995	0	2	1	0	250
S00126996	2	2	0	0	258
S00126997	2	10	0	24	222
S00126998	2	12	0	2	324
S00126999	0	2	5	0	250
S00127000	0	10	0	0	248
S00127001	2	4	0	0	318
S00127002	2	0	0	0	272
S00127003	0	2	0	0	230
S00127004	0	0	0	0	332
S00127005	0	4	0	0	242
S00127006	0	0	0	0	280
S00127007	0	10	0	0	160
S00127008	0	2	0	2	342
S00127009	0	0	0	0	222
S00127010	0	0	0	0	124
S00127011	0	0	0	0	272
S00127012	0	2	0	0	124
S00127013	0	4	0	0	320
S00127014	0	0	0	0	180
S00127015	0	0	0	0	106
S00127016	2	0	0	0	242
S00127017	0	0	0	0	108
S00127018	0	14	0	0	180
S00127019	0	0	0	0	310
S00127020	0	0	0	0	162
S00127021	0	0	0	0	210
S00127022	0	0	0	0	174
S00127023	0	0	0	0	142
S00127024	0	10	0	0	180
S00127025	0	0	0	0	126
S00127026	2	14	0	0	256
S00127027	0	0	0	0	118
S00127028	0	0	1	0	164
S00127029	0	0	0	0	206
S00127030	0	6	0	0	166
S00127031	2	0	0	0	244
S00127032	0	0	0	0	138
S00127033	0	0	1	0	206
S00127034	0	0	0	0	208
S00127035	2	4	1	0	300
S00127036	4	0	0	0	390
S00127037	0	0	0	0	242
S00127038	0	0	0	0	266
S00127039	0	4	4	0	528
S00127040	0	0	0	0	198
S00127041	0	0	0	0	236
S00127042	12	84	4	8	912
S00127043	0	0	1	0	348
S00127044	0	0	0	0	218
S00127045	0	0	0	0	238
S00127046	0	0	0	0	172
S00127047	0	0	0	0	172
S00127048	0	0	0	0	110
S00127049	0	4	0	0	130
S00127050	0	0	0	0	352
S00127051	2	0	0	0	236
S00127052	0	4	0	0	230
S00127053	0	0	0	0	136
S00127054	0	0	0	0	160
S00127055	0	0	0	0	234
S00127056	2	12	4	2	414
S00127057	2	2	0	0	326
S00127058	0	0	0	0	206
S00127059	0	0	0	0	142
S00127060	0	0	3	0	220
S00127061	2	22	1	0	348
S00127062	0	0	0	0	206
S00127063	2	0	0	0	284
S00127064	0	0	0	0	234
S00127065	0	0	0	0	180
S00127066	0	2	2	0	254
S00127067	0	0	0	2	206
S00127068	0	0	0	0	136
S00127069	0	0	0	0	128
S00127070	0	2	1	0	230
S00127071	0	0	0	0	198
S00127072	0	0	0	0	296
S00127073	0	0	0	0	146
S00127074	0	0	0	0	138
S00127075	0	8	1	2	178
S00127076	0	0	0	0	178
S00127077	0	0	0	0	136
S00127078	0	0	0	0	116
S00127079	0	0	0	0	220
S00127080	2	6	0	0	212
S00127081	0	0	0	0	178
S00127082	0	0	3	0	298
S00127083	0	0	0	0	126
S00127084	0	0	0	0	126
S00127085	2	2	0	0	180
S00127086	0	2	0	0	182
S00127087	0	0	3	0	128
S00127088	0	0	0	0	154
S00127089	0	2	1	0	100
S00127090	2	0	0	0	278
S00127091	0	0	1	0	240
S00127092	0	4	3	0	310
S00127093	0	0	2	0	146
S00127094	0	0	0	0	120
S00127095	0	2	1	0	276
S00127096	0	2	3	0	146
S00127097	2	0	0	0	154
S00127098	0	0	0	0	232
S00127099	0	0	0	0	228
S00127100	0	0	0	0	102
S00127101	0	0	0	0	130
S00127102	0	0	0	0	166
S00127103	0	0	0	0	170
S00127104	2	8	0	2	194
S00127105	0	0	0	0	294
S00127106	0	0	0	0	148
S00127107	0	0	0	2	362
S00127108	0	2	0	2	238
S00127109	0	8	0	2	132
S00127110	10	16	0	0	122
S00127111	0	2	0	0	128
S00127112	0	0	0	0	152
S00127113	0	8	1	0	244
S00127114	0	14	0	0	280
S00127115	0	6	0	0	224
S00127116	0	26	0	0	370
S00127117	0	4	0	0	252
S00127118	2	18	5	0	310
S00127119	0	0	0	0	182
S00127120	0	0	0	0	106
S00127121	0	24	1	0	162
S00127122	0	6	0	10	190
S00127123	0	0	0	2	130
S00127124	0	16	1	0	132
S00127125	0	14	0	0	234
S00127126	0	0	0	0	246
S00127127	0	0	1	0	182
S00127128	0	0	0	0	206
S00127129	0	0	0	0	264
S00127130	0	0	0	0	188
S00127131	0	0	0	0	164
S00127132	0	2	3	0	190
S00127133	0	6	0	0	292
S00127134	0	2	0	0	180
S00127135	0	4	0	0	106
S00127136	0	2	0	0	188
S00127137	0	0	0	0	338
S00127138	0	0	1	0	276
S00127139	0	0	1	0	230
S00127140	0	0	0	0	164
S00127141	0	0	1	0	248
S00127142	0	4	0	0	206
S00127143	4	0	0	0	136
S00127144	0	0	0	0	170
S00127145	0	12	0	2	322
S00127146	0	0	0	0	160
S00127147	0	2	0	0	206
S00127148	0	0	0	0	124
S00127149	8	10	0	0	374
S00127150	0	0	0	0	240
S00127151	0	26	0	0	302
S00127152	6	2	0	0	556
S00127153	0	0	0	0	294
S00127154	0	0	0	0	226
S00127155	0	2	2	0	262
S00127156	0	0	0	0	360
S00127157	0	0	4	0	446
S00127158	0	4	1	0	288
S00127159	0	0	1	0	280
S00127160	0	0	0	0	182
S00127161	0	4	0	0	262
S00127162	0	0	0	0	264
S00127163	0	0	0	0	308
S00127164	0	10	0	0	326
S00127165	0	0	0	0	412
S00127166	2	14	0	0	370
S00127167	0	0	0	0	208
S00127168	0	2	0	0	246
S00127169	0	0	0	0	212
S00127170	0	0	0	0	116
S00127171	0	0	1	0	240
S00127172	0	0	0	0	130
S00127173	0	0	0	0	198
S00127174	0	0	0	0	170
S00127175	0	0	0	0	236
S00127176	0	0	0	0	348
S00127177	2	0	2	0	350
S00127178	0	0	0	0	262
S00127179	0	0	0	0	124
S00127180	0	2	4	0	274
S00127181	0	0	0	0	112
S00127182	0	0	0	2	248
S00127183	0	2	0	0	352
S00127184	0	4	1	0	270
S00127185	0	4	4	0	364
S00127186	0	2	0	0	214
S00127187	0	0	0	0	148
S00127188	0	0	0	0	150
S00127189	0	0	3	0	200
S00127190	0	2	0	0	202
S00127191	0	0	0	0	240
S00127192	0	0	0	0	236
S00127193	0	0	2	0	256
S00127194	0	0	0	0	282
S00127195	0	0	0	0	216
S00127196	2	10	0	0	172
S00127197	0	2	0	0	250
S00127198	0	4	0	0	256
S00127199	2	0	0	4	226
S00127200	0	0	0	0	272
S00127201	2	0	0	0	180
S00127202	0	6	0	0	258
S00127203	0	6	0	0	176
S00127204	0	0	0	0	114
S00127205	0	0	0	0	204
S00127206	0	0	0	0	196
S00127207	0	2	0	0	382
S00127208	0	0	0	0	192
S00127209	2	0	0	0	250
S00127210	0	0	0	0	300
S00127211	0	0	0	0	124
S00127212	4	0	1	0	222
S00127213	0	0	0	0	142
S00127214	0	0	0	0	290
S00127215	0	8	1	0	306
S00127216	2	0	0	0	310
S00127217	0	0	0	0	130
S00127218	0	2	0	0	252
S00127219	2	8	0	0	204
S00127220	0	0	0	0	128
S00127221	0	0	0	2	316
S00127222	6	0	0	0	174
S00127223	0	0	0	0	136
S00127224	0	0	0	0	286
S00127225	0	0	0	0	158
S00127226	0	0	1	0	278
S00127227	0	0	0	0	164
S00127228	0	0	0	0	114
S00127229	0	12	1	0	198
S00127230	0	10	0	0	316
S00127231	0	12	0	0	160
S00127232	2	2	0	0	216
S00127233	0	0	0	0	142
S00127234	8	4	0	0	154
S00127235	0	2	0	0	104
S00127236	0	6	0	2	144
S00127237	8	0	0	0	230
S00127238	2	4	2	0	274
S00127239	0	4	0	0	404
S00127240	2	30	2	0	306
S00127241	0	0	0	0	194
S00127242	2	0	0	0	200
S00127243	0	0	0	0	300
S00127244	0	14	0	0	196
S00127245	0	0	0	0	274
S00127246	0	2	0	0	190
S00127247	0	16	0	0	240
S00127248	0	0	0	0	128
S00127249	0	14	0	0	322
S00127250	0	10	0	0	276
S00127251	0	24	0	0	312
S00127252	0	0	0	0	122
S00127253	0	0	0	0	206
S00127254	0	12	0	0	226
S00127255	0	0	1	0	106
S00127256	2	0	0	0	428
S00127257	2	14	0	0	322
S00127258	0	2	1	0	268
S00127259	0	8	0	0	386
S00127260	0	12	0	0	218
S00127261	0	4	0	0	276
S00127262	0	0	0	0	128
S00127263	0	0	0	0	168
S00127264	2	2	1	0	258
S00127265	0	6	0	0	206
S00127266	2	4	2	0	306
S00127267	2	0	3	0	488
S00127268	2	2	2	0	222
S00127269	0	2	0	0	192
S00127270	8	0	1	0	178
S00127271	0	0	0	0	246
S00127272	0	4	1	0	96
S00127273	4	0	0	0	258
S00127274	0	0	0	0	134
S00127275	0	0	0	0	188
S00127276	0	2	0	0	160
S00127277	0	4	0	0	190
S00127278	2	30	4	0	198
S00127279	0	28	0	0	100
S00127280	0	0	1	0	102
S00127281	0	0	0	0	122
S00127282	2	6	0	0	190
S00127283	0	10	0	0	148
S00127284	24	40	4	20	216
S00127285	0	0	1	2	160
S00127286	0	2	0	0	208
S00127287	0	2	0	0	214
S00127288	0	8	0	0	210
S00127289	0	0	0	0	230
S00127290	0	0	0	0	212
S00127291	0	0	4	2	158
S00127292	0	0	0	0	190
S00127293	0	16	0	0	152
S00127294	0	6	1	0	242
S00127295	8	2	3	0	398
S00127296	0	0	0	0	252
S00127297	0	0	0	0	142
S00127298	2	8	0	2	194
S00127299	0	2	0	0	118
S00127300	0	2	0	0	238
S00127301	32	26	2	2	1118
S00127302	2	8	0	0	120
S00127303	0	0	0	0	140
S00127304	0	0	0	0	106
S00127305	2	12	1	6	214
S00127306	4	0	0	2	124
S00127307	0	0	0	0	166
S00127308	0	16	1	0	214
S00127309	4	14	1	0	184
S00127310	0	10	1	6	192
S00127311	0	4	0	2	112
S00127312	0	8	0	2	170
S00127313	6	0	0	0	154
S00127314	0	14	2	0	162
S00127315	0	6	0	0	276
S00127316	0	0	0	0	198
S00127317	0	0	0	0	106
S00127318	0	4	0	0	270
S00127319	4	0	0	0	124
S00127320	0	6	1	0	148
S00127321	0	16	0	0	192
S00127322	0	0	0	0	440
S00127323	0	2	0	0	126
S00127324	0	2	2	0	316
S00127325	0	0	0	0	222
S00127326	0	4	0	0	142
S00127327	0	0	2	0	304
S00127328	2	0	0	0	156
S00127329	0	0	0	0	184
S00127330	0	2	0	0	200
S00127331	0	0	3	2	258
S00127332	0	2	0	0	188
S00127333	0	0	2	0	258
S00127334	0	0	0	0	278
S00127335	0	4	0	0	206
S00127336	0	2	0	0	174
S00127337	0	0	0	0	276
S00127338	2	8	2	2	288
S00127339	0	2	1	0	180
S00127340	2	0	1	0	232
S00127341	2	0	0	0	252
S00127342	0	0	0	0	236
S00127343	0	0	0	2	334
S00127344	0	0	0	0	152
S00127345	0	0	0	0	148
S00127346	0	2	0	0	240
S00127347	0	2	1	0	238
S00127348	0	0	0	0	188
S00127349	2	0	0	0	156
S00127350	6	0	0	0	296
S00127351	0	0	0	0	170
S00127352	2	0	3	0	332
S00127353	0	0	0	0	126
S00127354	0	0	1	0	114
S00127355	2	0	0	0	188
S00127356	0	0	0	0	328
S00127357	0	0	0	0	132
S00127358	0	0	0	0	316
S00127359	0	0	0	0	162
S00127360	0	0	0	2	254
S00127361	2	0	0	0	184
S00127362	0	0	0	0	100
S00127363	0	0	0	0	248
S00127364	0	0	1	0	140
S00127365	0	0	0	0	274
S00127366	0	6	2	0	378
S00127367	0	0	0	0	322
S00127368	2	2	0	0	298
S00127369	0	8	0	0	128
S00127370	0	0	0	0	296
S00127371	0	6	1	0	356
S00127372	0	6	0	0	668
S00127373	4	0	1	0	226
S00127374	0	0	0	0	114
S00127375	0	0	1	0	176
S00127376	0	0	1	0	186
S00127377	0	0	0	0	120
S00127378	0	8	0	4	278
S00127379	0	0	0	0	192
S00127380	0	2	0	0	182
S00127381	0	2	0	0	342
S00127382	0	4	0	8	356
S00127383	2	0	0	2	262
S00127384	0	12	0	0	258
S00127385	0	26	0	0	288
S00127386	0	6	0	0	402
S00127387	2	44	0	0	296
S00127388	4	6	0	0	408
S00127389	0	0	0	0	226
S00127390	0	2	0	2	242
S00127391	0	0	0	0	142
S00127392	0	6	0	0	108
S00127393	2	0	0	0	110
S00127394	0	16	0	0	112
S00127395	0	0	0	0	274
S00127396	6	22	1	0	282
S00127397	2	26	0	0	186
S00127398	0	2	0	0	236
S00127399	0	0	0	0	194
S00127400	0	0	0	0	112
S00127401	0	6	0	2	302
S00127402	0	14	0	0	218
S00127403	0	0	0	0	190
S00127404	2	4	0	0	248
S00127405	0	0	0	0	186
S00127406	0	4	1	0	218
S00127407	2	4	1	0	238
S00127408	0	0	0	0	288
S00127409	0	4	0	0	244
S00127410	0	0	0	0	286
S00127411	2	0	0	0	274
S00127412	0	0	0	2	264
S00127413	0	0	0	0	216
S00127414	0	0	0	0	148
S00127415	0	4	1	0	212
S00127416	0	0	0	0	232
S00127417	0	4	0	2	288
S00127418	0	0	0	0	130
S00127419	0	0	0	0	156
S00127420	0	0	0	0	194
S00127421	4	2	0	0	242
S00127422	0	0	1	2	154
S00127423	0	0	0	0	172
S00127424	0	0	0	0	218
S00127425	0	2	0	0	138
S00127426	0	0	1	0	204
S00127427	0	8	0	0	114
S00127428	0	2	2	0	188
S00127429	0	2	0	0	298
S00127430	0	0	0	0	218
S00127431	0	0	0	10	404
S00127432	0	0	1	0	298
S00127433	6	6	0	0	324
S00127434	0	0	0	0	216
S00127435	0	0	0	0	136
S00127436	0	0	0	0	116
S00127437	2	0	0	0	128
S00127438	0	2	0	0	114
S00127439	0	0	0	0	168
S00127440	4	0	0	0	244
S00127441	0	0	0	0	158
S00127442	0	2	0	0	180
S00127443	4	0	0	0	176
S00127444	0	0	0	0	166
S00127445	0	4	0	0	144
S00127446	0	0	0	0	112
S00127447	4	0	0	0	132
S00127448	12	0	0	0	182
S00127449	0	0	0	0	226
S00127450	0	0	0	0	168
S00127451	4	2	3	0	278
S00127452	0	0	0	0	126
S00127453	2	0	0	0	100
S00127454	0	0	0	0	154
S00127455	0	0	0	0	192
S00127456	0	12	0	0	132
S00127457	0	4	0	0	176
S00127458	0	0	1	0	388
S00127459	0	2	0	0	316
S00127460	0	2	0	0	238
S00127461	0	0	0	0	112
S00127462	0	4	0	0	188
S00127463	0	2	0	0	234
S00127464	0	8	0	0	226
S00127465	0	0	0	0	166
S00127466	0	0	0	0	204
S00127467	0	0	0	8	176
S00127468	0	0	0	2	226
S00127469	0	0	0	0	158
S00127470	0	10	0	0	224
S00127471	0	2	0	0	174
S00127472	0	6	0	0	184
S00127473	0	12	0	0	160
S00127474	0	4	0	2	248
S00127475	0	0	3	12	284
S00127476	0	0	0	0	118
S00127477	0	0	0	0	192
S00127478	2	2	0	0	244
S00127479	0	10	0	0	172
S00127480	0	2	0	0	236
S00127481	0	0	1	0	134
S00127482	2	0	1	0	148
S00127483	8	0	0	0	222
S00127484	0	0	0	0	194
S00127485	0	4	0	0	338
S00127486	10	0	0	0	174
S00127487	4	0	0	0	156
S00127488	2	4	1	0	220
S00127489	2	0	0	0	142
S00127490	0	0	0	0	162
S00127491	4	2	1	0	206
S00127492	0	0	0	0	162
S00127493	2	0	4	0	198
S00127494	0	0	1	0	220
S00127495	4	0	0	0	238
S00127496	0	2	0	0	180
S00127497	0	0	0	0	190
S00127498	0	0	0	0	224
S00127499	0	0	0	0	148
S00127500	0	0	0	0	186
S00127501	0	2	0	0	152
S00127502	2	0	0	0	172
S00127503	0	0	0	0	214
S00127504	0	2	0	0	132
